   3.9473414370   -0.4426155628    1.6525335127
   5.2817990909    1.4426297725   -0.1661198353
   4.6152774051    2.1949772295   -0.1661198353
   3.9473414370   -0.4426155628   -1.9847731832
   2.2405465806   -0.3761189111    1.9397399420
   1.7155465806    0.5332077629   -1.9789134059
   2.2405465806   -0.3761189111   -2.2602600580
   2.1871942378   -1.7007911486    1.8424233348
   3.2371942378   -1.7007911486    1.5610766828
   2.7121942378   -2.6101178225    1.5610766828
   3.2371942378   -1.7007911486   -2.0762300131
   2.7121942378   -2.6101178225   -2.0762300131
   2.1871942378   -1.7007911486   -2.3575766652
   0.9738455649   -2.1937586607    1.8762016805
   0.4488455649   -3.1030853347    1.5948550285
   1.4988455649   -3.1030853347    1.5948550285
   0.7150242078   -3.9939007399    0.8262016805
   1.7293414690   -3.8480639345    0.8262016805
   0.2291753021   -4.1572927704   -0.2237983195
   1.2269725934   -4.2784472963   -0.2237983195
   2.1667815330   -3.9220247791   -0.2237983195
   0.7150242078   -3.9939007399   -1.2737983195
   1.7293414690   -3.8480639345   -1.2737983195
  -0.0761544351   -2.1937586607   -2.0424516674
   0.4488455649   -3.1030853347   -2.0424516674
   1.4988455649   -3.1030853347   -2.0424516674
   0.9738455649   -2.1937586607   -2.3237983195
   0.1903000792   -1.1070770123    2.0047395305
   1.2403000792   -1.1070770123    1.7233928784
  -0.3346999208   -0.1977503384    1.7233928784
  -0.3346999208   -2.0164036863    1.7233928784
  -0.3346999208   -0.1977503384   -1.9139138175
  -0.3346999208   -2.0164036863   -1.9139138175
   0.1903000792   -1.1070770123   -2.1952604695
   0.9237057423    0.0337131197    2.0477206739
  -0.1262942577    0.0337131197    1.7663740218
   1.4487057423   -0.8756135543    1.7663740218
   1.4487057423    0.9430397937   -1.8709326741
  -0.1262942577    0.0337131197   -1.8709326741
   0.9237057423    0.0337131197   -2.1522793261
   0.3419033093    1.3359060754    2.1812313644
   1.3919033093    1.3359060754    1.8998847123
  -0.1830966907    2.2452327494    1.8998847123
  -0.1830966907    0.4265794014    1.8998847123
   1.3919033093    1.3359060754   -1.7374219836
  -0.1830966907    2.2452327494   -1.7374219836
   0.3419033093    1.3359060754   -2.0187686356
   0.9458658756    2.3740703862    2.0846800087
   1.9258658756    2.3740703862    1.8220898002
   1.4358658756    3.2227752819    1.8220898002
   0.4558658756    3.2227752819    1.8220898002
   2.3190992433    3.3717828286    1.1046800087
   1.4703943476    3.9884030291    1.1046800087
   0.4213374036    3.9884030291    1.1046800087
   2.6432756670    3.3540703862    0.1246800087
   1.9258658756    4.0714801776    0.1246800087
   0.9458658756    4.3340703862    0.1246800087
   2.3190992433    3.3717828286   -0.8553199913
   1.4703943476    3.9884030291   -0.8553199913
   0.4213374036    3.9884030291   -0.8553199913
   1.9258658756    2.3740703862   -1.5727297827
   1.4358658756    3.2227752819   -1.5727297827
   0.4558658756    3.2227752819   -1.5727297827
   0.9458658756    2.3740703862   -1.8353199913
  -1.0495885558    1.2706696158    2.2579812543
  -0.5245885558    2.1799962898    1.9766346023
  -0.5245885558    0.3613429419    1.9766346023
  -0.5245885558    2.1799962898   -1.6606720936
  -2.0995885558    1.2706696158   -1.6606720936
  -0.5245885558    0.3613429419   -1.6606720936
  -1.0495885558    1.2706696158   -1.9420187457
  -1.8235175417    0.1150676944    2.2160070377
  -0.7735175417    0.1150676944    1.9346603857
  -2.3485175417   -0.7942589796    1.9346603857
  -0.7735175417    0.1150676944   -1.7026463102
  -2.3485175417    1.0243943684   -1.7026463102
  -1.8235175417    0.1150676944   -1.9839929623
  -3.0183062909    0.1732839155    2.1509832639
  -3.5083062909    1.0219888112    1.8883930553
  -3.9983062909    0.1732839155    1.8883930553
  -3.5083062909   -0.6754209802    1.8883930553
  -4.3915396586    1.1709963580    1.1709832639
  -4.7157160823    0.1732839155    1.1709832639
  -4.3915396586   -0.8244285270    1.1709832639
  -3.9983062909    1.8706937069    0.1909832639
  -4.7157160823    1.1532839155    0.1909832639
  -4.9783062909    0.1732839155    0.1909832639
  -4.7157160823   -0.8067160845    0.1909832639
  -3.9983062909   -1.5241258759    0.1909832639
  -4.3915396586    1.1709963580   -0.7890167361
  -4.7157160823    0.1732839155   -0.7890167361
  -4.3915396586   -0.8244285270   -0.7890167361
  -3.5083062909    1.0219888112   -1.5064265275
  -3.9983062909    0.1732839155   -1.5064265275
  -3.5083062909   -0.6754209802   -1.5064265275
  -3.0183062909    0.1732839155   -1.7690167361
  -1.1762299185   -1.0878295190    2.0866009218
  -0.6512299185   -1.9971561930    1.8052542698
  -0.6512299185   -0.1785028451   -1.8320524261
  -0.6512299185   -1.9971561930   -1.8320524261
  -1.1762299185   -1.0878295190   -2.1133990782
  -0.9291389516   -2.3044098220    1.7606167872
  -2.2379603087   -4.1045519012    0.9919634392
  -4.0181167682   -2.8069727170   -0.0580365608
  -3.5510115228   -3.6969674043   -0.0580365608
  -2.7238092144   -4.2679439317   -0.0580365608
  -0.9291389516   -2.3044098220   -1.8766899087
  -1.4541389516   -3.2137364960   -1.8766899087
  -0.7515208756    2.5192506458    2.1156310334
  -1.2765208756    3.4285773197    2.1156310334
  -2.0603422327    4.3193927249    1.3469776854
  -2.5461911384    4.4827847554    0.2969776854
  -3.3733934468    3.9118082281    0.2969776854
  -3.8404986922    2.0166877508    0.2969776854
  -2.0603422327    4.3193927249   -0.7530223146
  -0.7515208756    2.5192506458   -1.5216756625
  -1.2765208756    3.4285773197   -1.5216756625
   5.2801785493   -0.1670302284    1.0944537864
   4.5978471872   -1.1061787789    1.0944537864
   5.8904742728   -0.1670302284    0.2544537864
   5.5166659452    0.8599997109    0.2544537864
   4.5701500333   -1.7405313841    0.2544537864
   5.5166659452   -1.1940601676    0.2544537864
   5.8904742728   -0.1670302284   -0.7838433147
   5.5166659452    0.8599997109   -0.7838433147
   5.5166659452   -1.1940601676   -0.7838433147
   5.2801785493   -0.1670302284   -1.6238433147
   4.5978471872   -1.1061787789   -1.6238433147
   4.6050184710    2.1865599126   -0.4747892227
   3.6585025592    2.7330311291   -0.4747892227
   4.9788267986    1.1595299734   -1.5130863238
   4.6050184710    2.1865599126   -1.5130863238
   3.6585025592    2.7330311291   -1.5130863238
   2.5821643776    2.5432436673   -1.5130863238
   1.8796345235    1.7060011899   -1.5130863238
   4.3685310751    1.1595299734   -2.3530863238
   3.6861997130    2.0986785239   -2.3530863238
   2.5821643776    1.7399556981   -2.3530863238
   2.5821643776    0.5791042486   -2.3530863238
   3.6861997130    0.2203814228   -2.3530863238
   3.3810518512    1.1595299734   -2.6739377733
   3.4834169337    1.0281861351    2.4347361736
   4.4708961576    1.0281861351    2.1138847242
   3.7885647955    1.9673346857    2.1138847242
   2.6845294600    1.6086118599    2.1138847242
   2.6845294600    0.4477604104    2.1138847242
   3.7885647955    0.0890375846    2.1138847242
   5.0811918811    1.0281861351    1.2738847242
   4.7073835535    2.0552160744    1.2738847242
   3.7608676417    2.6016872909    1.2738847242
   2.6845294600    2.4118998291    1.2738847242
   3.7608676417    2.6016872909    0.2355876231
   4.0600050453   -2.2963660017    1.0044646802
   3.3776736833   -3.2355145523    1.0044646802
   4.6703007689   -2.2963660017    0.1644646802
   3.3499765294   -3.8698671575    0.1644646802
   4.2964924413   -3.3233959410    0.1644646802
   4.6703007689   -2.2963660017   -0.8738324209
   3.3499765294   -3.8698671575   -0.8738324209
   4.2964924413   -3.3233959410   -0.8738324209
   4.0600050453   -2.2963660017   -1.7138324209
   3.3776736833   -3.2355145523   -1.7138324209
  -0.3200250362   -3.1408076437    1.1983271230
  -1.0023563983   -4.0799561942    1.1983271230
  -2.1063917337   -4.5245213376    0.3583271230
  -1.0300535521   -4.7143087994    0.3583271230
  -0.0835376403   -4.1678375829    0.3583271230
  -2.1063917337   -4.5245213376   -0.6799699781
  -1.0300535521   -4.7143087994   -0.6799699781
  -0.0835376403   -4.1678375829   -0.6799699781
  -1.0023563983   -4.0799561942   -1.5199699781
  -2.5556708482   -2.4016966138    2.5310696177
  -1.5681916244   -2.4016966138    2.2102181682
  -2.2505229864   -1.4625480633    2.2102181682
  -3.3545583219   -1.8212708891    2.2102181682
  -3.3545583219   -2.9821223386    2.2102181682
  -2.2505229864   -3.3408451644    2.2102181682
  -4.0570881759   -1.8552253973    1.3702181682
  -4.0570881759   -2.9481678303    1.3702181682
  -3.3545583219   -3.7854103078    1.3702181682
  -2.2782201403   -3.9751977696    1.3702181682
  -4.0570881759   -1.8552253973    0.3319210671
  -4.0570881759   -2.9481678303    0.3319210671
  -4.1600457509   -1.7230252071   -0.3787799778
  -4.1600457509   -2.8159676401   -0.3787799778
  -3.4575158969   -0.8857827297   -1.4170770789
  -4.1600457509   -1.7230252071   -1.4170770789
  -4.1600457509   -2.8159676401   -1.4170770789
  -3.4575158969   -3.6532101176   -1.4170770789
  -1.6711491993   -2.2694964236   -2.2570770789
  -2.3534805614   -1.3303478731   -2.2570770789
  -3.4575158969   -1.6890706989   -2.2570770789
  -3.4575158969   -2.8499221484   -2.2570770789
  -2.3534805614   -3.2086449742   -2.2570770789
  -2.6586284232   -2.2694964236   -2.5779285284
  -2.3770627192    2.5021783198    2.8913407402
  -1.3895834954    2.5021783198    2.5704892908
  -2.0719148575    3.4413268703    2.5704892908
  -3.1759501929    3.0826040445    2.5704892908
  -3.1759501929    1.9217525951    2.5704892908
  -2.0719148575    1.5630297692    2.5704892908
  -2.0996120113    4.0756794755    1.7304892908
  -3.1759501929    3.8858920138    1.7304892908
  -3.8784800470    3.0486495363    1.7304892908
  -3.8784800470    1.9557071033    1.7304892908
  -3.8784800470    3.0486495363    0.6921921897
  -3.8784800470    1.9557071033    0.6921921897
  -3.2792769347    4.0179861990   -0.0166531849
  -3.9818067888    3.1807437215   -0.0166531849
  -3.9818067888    2.0878012885   -0.0166531849
  -2.2029387531    4.2077736607   -1.0549502860
  -3.2792769347    4.0179861990   -1.0549502860
  -3.9818067888    3.1807437215   -1.0549502860
  -3.9818067888    2.0878012885   -1.0549502860
  -1.4929102372    2.6342725050   -1.8949502860
  -2.1752415993    3.5734210556   -1.8949502860
  -3.2792769347    3.2146982297   -1.8949502860
  -3.2792769347    2.0538467803   -1.8949502860
  -2.1752415993    1.6951239545   -1.8949502860
  -2.4803894610    2.6342725050   -2.2158017355
  -0.1064755540    3.3289740098    1.6755289478
  -0.7888069161    4.2681225604    1.6755289478
   0.1300118420    4.3560039491    0.8355289478
  -0.8165040699    4.9024751656    0.8355289478
  -1.8928422515    4.7126877038    0.8355289478
   0.1300118420    4.3560039491   -0.2027681533
  -0.8165040699    4.9024751656   -0.2027681533
  -1.8928422515    4.7126877038   -0.2027681533
  -0.7888069161    4.2681225604   -1.0427681533
   3.9430019239   -0.4350993057    1.9962054477
   5.2987369949    0.4667111112    1.3302556892
   4.2018243221   -1.2401183243    1.3302556892
   5.5304527106    1.4819239941    0.3679304062
   4.8811997029    2.2960615149    0.3679304062
   5.5304527106    1.4819239941   -0.7001700768
   3.9430019239   -0.4350993057   -2.3284451182
   2.2405465806   -0.3761189111    2.2397399420
   1.7198860936    0.5256915058   -2.3225853409
   2.2405465806   -0.3761189111   -2.5602600580
   2.1871942378   -1.7007911486    2.1424233348
   3.2285152117   -1.7007911486    1.9047486178
   2.7078547247   -2.6026015654    1.9047486178
   4.0635897957   -1.7007911486    1.2387988593
   2.9666771229   -3.4076205840    1.2387988593
   3.2285152117   -1.7007911486   -2.4199019482
   2.7078547247   -2.6026015654   -2.4199019482
   2.1871942378   -1.7007911486   -2.6575766652
   0.9738455649   -2.1937586607    2.1762016805
   0.4531850779   -3.0955690776    1.9385269635
   1.4945060518   -3.0955690776    1.9385269635
   0.7068066345   -4.0510552174    1.2725772050
   1.7533284499   -3.9005880962    1.2725772050
   0.4531850779   -4.4749213022    0.3102519220
   1.4945060518   -4.4749213022    0.3102519220
   2.4327038308   -4.0231090644    0.3102519220
   0.4531850779   -4.4749213022   -0.7578485610
   1.4945060518   -4.4749213022   -0.7578485610
  -0.2549322074   -3.6118438049   -1.7201738439
   0.7068066345   -4.0510552174   -1.7201738439
   1.7533284499   -3.9005880962   -1.7201738439
  -0.0674754090   -2.1937586607   -2.3861236024
   0.4531850779   -3.0955690776   -2.3861236024
   1.4945060518   -3.0955690776   -2.3861236024
   0.9738455649   -2.1937586607   -2.6237983195
   0.1903000792   -1.1070770123    2.3047395305
   1.2316210531   -1.1070770123    2.0670648134
  -0.3303604077   -0.2052665955    2.0670648134
  -0.3303604077   -2.0088874292    2.0670648134
  -0.3303604077   -0.2052665955   -2.2575857525
  -0.3303604077   -2.0088874292   -2.2575857525
   0.1903000792   -1.1070770123   -2.4952604695
   0.9237057423    0.0337131197    2.3477206739
  -0.1176152316    0.0337131197    2.1100459568
   1.4443662293   -0.8680972972    2.1100459568
   1.4443662293    0.9355235366   -2.2146046091
  -0.1176152316    0.0337131197   -2.2146046091
   0.9237057423    0.0337131197   -2.4522793261
   0.3419033093    1.3359060754    2.4812313644
   1.3832242831    1.3359060754    2.2435566473
  -0.1787571777    2.2377164923    2.2435566473
  -0.1787571777    0.4340956585    2.2435566473
   1.3832242831    1.3359060754   -2.0810939186
  -0.1787571777    2.2377164923   -2.0810939186
   0.3419033093    1.3359060754   -2.3187686356
   0.9458658756    2.3740703862    2.3646800087
   1.9177654512    2.3740703862    2.1428502728
   1.4318156634    3.2157601086    2.1428502728
   0.4599160878    3.2157601086    2.1428502728
   2.3626993772    3.4034601801    1.5212971649
   1.4870481168    4.0396580605    1.5212971649
   0.4046836344    4.0396580605    1.5212971649
   2.8795588551    3.3889507519    0.6231269008
   2.1864275532    4.1713342565    0.6231269008
   1.2090985214    4.5419862678    0.6231269008
   2.8795588551    3.3889507519   -0.3737668833
   2.1864275532    4.1713342565   -0.3737668833
   1.2090985214    4.5419862678   -0.3737668833
   2.3626993772    3.4034601801   -1.2719371474
   1.4870481168    4.0396580605   -1.2719371474
   0.4046836344    4.0396580605   -1.2719371474
   1.9177654512    2.3740703862   -1.8934902554
   1.4318156634    3.2157601086   -1.8934902554
   0.4599160878    3.2157601086   -1.8934902554
   0.9458658756    2.3740703862   -2.1153199913
  -1.0495885558    1.2706696158    2.5579812543
  -0.5289280689    2.1724800327    2.3203065373
  -0.5289280689    0.3688591990    2.3203065373
  -0.5289280689    2.1724800327   -2.0043440286
  -2.0909095297    1.2706696158   -2.0043440286
  -0.5289280689    0.3688591990   -2.0043440286
  -1.0495885558    1.2706696158   -2.2420187457
  -1.8235175417    0.1150676944    2.5160070377
  -0.7821965678    0.1150676944    2.2783323207
  -2.3441780287   -0.7867427225    2.2783323207
  -2.3441780287    1.0168781113   -2.0463182452
  -2.8648385156    0.1150676944   -2.0463182452
  -1.8235175417    0.1150676944   -2.2839929623
  -3.0183062909    0.1732839155    2.4309832639
  -3.5042560787    1.0149736379    2.2091535280
  -3.9902058665    0.1732839155    2.2091535280
  -3.5042560787   -0.6684058069    2.2091535280
  -4.4351397925    1.2026737095    1.5876004200
  -4.7696088116    0.1732839155    1.5876004200
  -4.4351397925   -0.8561058785    1.5876004200
  -4.6529328979    1.6214367222    0.6894301559
  -5.1386864357    0.6959106824    0.6894301559
  -5.1386864357   -0.3493428514    0.6894301559
  -4.6529328979   -1.2748688912    0.6894301559
  -4.6529328979    1.6214367222   -0.3074636282
  -5.1386864357    0.6959106824   -0.3074636282
  -5.1386864357   -0.3493428514   -0.3074636282
  -4.6529328979   -1.2748688912   -0.3074636282
  -4.4351397925    1.2026737095   -1.2056338923
  -4.7696088116    0.1732839155   -1.2056338923
  -4.4351397925   -0.8561058785   -1.2056338923
  -3.5042560787    1.0149736379   -1.8271870002
  -3.9902058665    0.1732839155   -1.8271870002
  -3.5042560787   -0.6684058069   -1.8271870002
  -3.0183062909    0.1732839155   -2.0490167361
  -1.1762299185   -1.0878295190    2.3866009218
  -0.6555694316   -1.9896399359    2.1489262048
  -0.6555694316   -0.1860191022   -2.1757243612
  -0.6555694316   -1.9896399359   -2.1757243612
  -1.1762299185   -1.0878295190   -2.4133990782
  -0.9378179777   -2.3044098220    2.1042887222
  -3.4379972175   -4.1337602257    0.4760136807
  -2.4997994386   -4.5855724635    0.4760136807
  -3.4379972175   -4.1337602257   -0.5920868023
  -2.4997994386   -4.5855724635   -0.5920868023
  -2.2461778820   -4.1617063787   -1.5544120852
  -0.9378179777   -2.3044098220   -2.2203618437
  -1.4584784647   -3.2062202389   -2.2203618437
  -0.7601999018    2.5192506458    2.4593029684
  -2.0685598060    4.3765472025    1.7933532099
  -2.3221813626    4.8004132873    0.8310279269
  -3.2603791415    4.3486010495    0.8310279269
  -2.3221813626    4.8004132873   -0.2370725560
  -1.2808603887    3.4210610626   -1.8653475975
   5.2526993254   -0.1670302284    1.3980740111
   4.7726993254   -0.9984146160    1.3980740111
   5.9554681007   -0.1670302284    0.6953052358
   5.6379075223    0.8103207357    0.6953052358
   4.8065231347   -1.7484173072    0.6953052358
   5.6379075223   -1.1443811925    0.6953052358
   6.2126993254   -0.1670302284   -0.2646947642
   5.9554681007    0.7929697716   -0.2646947642
   5.2526993254   -1.8297990037   -0.2646947642
   5.9554681007   -1.1270302284   -0.2646947642
   5.9554681007   -0.1670302284   -1.2246947642
   5.6379075223    0.8103207357   -1.2246947642
   4.8065231347   -1.7484173072   -1.2246947642
   5.6379075223   -1.1443811925   -1.2246947642
   5.2526993254   -0.1670302284   -1.9274635394
   4.7726993254   -0.9984146160   -1.9274635394
   5.0438206265    2.1195299734   -0.9939377733
   4.3410518512    2.8222987486   -0.9939377733
   3.3810518512    3.0795299734   -0.9939377733
   5.0438206265    1.1595299734   -1.9539377733
   4.7262600481    2.1368809374   -1.9539377733
   3.8948756605    2.7409170522   -1.9539377733
   2.8672280420    2.7409170522   -1.9539377733
   2.0358436543    2.1368809374   -1.9539377733
   4.3410518512    1.1595299734   -2.6567065486
   3.8610518512    1.9909143610   -2.6567065486
   2.9010518512    1.9909143610   -2.6567065486
   2.4210518512    1.1595299734   -2.6567065486
   2.9010518512    0.3281455857   -2.6567065486
   3.8610518512    0.3281455857   -2.6567065486
   3.3810518512    1.1595299734   -2.9139377733
   3.4834169337    1.0281861351    2.6747361736
   4.4434169337    1.0281861351    2.4175049489
   3.9634169337    1.8595705228    2.4175049489
   3.0034169337    1.8595705228    2.4175049489
   2.5234169337    1.0281861351    2.4175049489
   3.0034169337    0.1968017475    2.4175049489
   3.9634169337    0.1968017475    2.4175049489
   5.1461857090    1.0281861351    1.7147361736
   4.8286251306    2.0055370992    1.7147361736
   3.9972407430    2.6095732140    1.7147361736
   2.9695931245    2.6095732140    1.7147361736
   5.1461857090    1.9881861351    0.7547361736
   4.4434169337    2.6909549104    0.7547361736
   3.4834169337    2.9481861351    0.7547361736
   4.0325258215   -2.2963660017    1.3080849049
   3.5525258215   -3.1277503894    1.3080849049
   4.7352945968   -2.2963660017    0.6053161297
   3.5863496308   -3.8777530805    0.6053161297
   4.4177340184   -3.2737169658    0.6053161297
