#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  19
#! SET periodic_psi true
   -3.141592654   -3.141592654  122.897691807   45.848631286    1.335757965
   -3.033261872   -3.141592654  127.376029681   36.622878014    0.269203397
   -2.924931091   -3.141592654  130.806529202   26.552108606   -0.813422740
   -2.816600310   -3.141592654  133.151331205   16.521796622   -1.883875444
   -2.708269529   -3.141592654  134.446172987    7.247440625   -2.898280573
   -2.599938748   -3.141592654  134.794767645   -0.596061369   -3.852519752
   -2.491607967   -3.141592654  134.395782899   -6.647752680   -4.739415465
   -2.383277185   -3.141592654  133.448699743  -10.780049876   -5.579689367
   -2.274946404   -3.141592654  132.169274685  -12.953455491   -6.398254593
   -2.166615623   -3.141592654  130.738702400  -13.559177521   -7.226841194
   -2.058284842   -3.141592654  129.294748716  -13.069397431   -8.073886288
   -1.949954061   -3.141592654  127.938863160  -12.099740765   -8.925674951
   -1.841623280   -3.141592654  126.680930969  -11.218979696   -9.760672500
   -1.733292499   -3.141592654  125.483856666  -10.890328470  -10.514547782
   -1.624961717   -3.141592654  124.281503428  -11.441859863  -11.122603819
   -1.516630936   -3.141592654  122.955387567  -13.023426000  -11.507835478
   -1.408300155   -3.141592654  121.412058885  -15.614820115  -11.609007886
   -1.299969374   -3.141592654  119.528395560  -19.075728962  -11.391564222
   -1.191638593   -3.141592654  117.235457587  -23.118363714  -10.849251766
   -1.083307812   -3.141592654  114.487645001  -27.420925888  -10.012078433
   -0.974977030   -3.141592654  111.284026945  -31.476379915   -8.943861300
   -0.866646249   -3.141592654  107.702556988  -34.800732679   -7.719802022
   -0.758315468   -3.141592654  103.800334528  -37.061405680   -6.430396956
   -0.649984687   -3.141592654   99.732819354  -37.874692253   -5.143208178
   -0.541653906   -3.141592654   95.666277476  -37.015462218   -3.925441708
   -0.433323125   -3.141592654   91.781640509  -34.171260419   -2.795787529
   -0.324992343   -3.141592654   88.324846866  -29.288367939   -1.750322566
   -0.216661562   -3.141592654   85.512485123  -22.332915623   -0.762586453
   -0.108330781   -3.141592654   83.543397989  -13.600564095    0.217379640
    0.000000000   -3.141592654   82.594462127   -3.638989046    1.239800448
    0.108330781   -3.141592654   82.752148698    6.864653154    2.362873359
    0.216661562   -3.141592654   84.040004346   16.981511861    3.624409010
    0.324992343   -3.141592654   86.351252686   25.848666503    5.044477234
    0.433323125   -3.141592654   89.506596078   32.305684568    6.601343024
    0.541653906   -3.141592654   93.185421320   35.612396682    8.251143234
    0.649984687   -3.141592654   97.032328837   35.259469882    9.925026373
    0.758315468   -3.141592654  100.641847375   31.001152475   11.527643195
    0.866646249   -3.141592654  103.601576283   23.216712484   12.953624628
    0.974977030   -3.141592654  105.563003639   12.674707664   14.120314247
    1.083307812   -3.141592654  106.284626221    0.406998680   14.947792434
    1.191638593   -3.141592654  105.633437449  -12.189811086   15.382879261
    1.299969374   -3.141592654  103.674589644  -23.802017852   15.431386962
    1.408300155   -3.141592654  100.574210984  -33.088320629   15.111967360
    1.516630936   -3.141592654   96.642969910  -39.065803251   14.480369453
    1.624961717   -3.141592654   92.289504101  -40.901808143   13.616213461
    1.733292499   -3.141592654   87.972906494  -38.508420616   12.598876407
    1.841623280   -3.141592654   84.120813059  -32.139484139   11.518033062
    1.949954061   -3.141592654   81.163527523  -22.246540581   10.448539523
    2.058284842   -3.141592654   79.430156152   -9.683047467    9.438813970
    2.166615623   -3.141592654   79.137923379    4.378332915    8.521473473
    2.274946404   -3.141592654   80.403703673   18.772754892    7.701425428
    2.383277185   -3.141592654   83.189770137   32.317440091    6.965750534
    2.491607967   -3.141592654   87.342300440   43.858934362    6.279487699
    2.599938748   -3.141592654   92.601630836   52.638608536    5.604385958
    2.708269529   -3.141592654   98.620205643   58.030619392    4.901045520
    2.816600310   -3.141592654  105.031597261   59.922011537    4.125567252
    2.924931091   -3.141592654  111.452241821   58.160250678    3.280556796
    3.033261872   -3.141592654  117.510929256   53.293926799    2.342090977

   -3.141592654   -2.810898690  114.410287692   40.101199893   -0.990257489
   -3.033261872   -2.810898690  118.315375490   31.796069792   -1.664909474
   -2.924931091   -2.810898690  121.285242900   22.739577045   -2.302887119
   -2.816600310   -2.810898690  123.274643788   13.708497470   -2.896783895
   -2.708269529   -2.810898690  124.312626259    5.389512821   -3.449171025
   -2.599938748   -2.810898690  124.509848794   -1.669434674   -3.963354236
   -2.491607967   -2.810898690  124.020526172   -7.139802401   -4.468256462
   -2.383277185   -2.810898690  123.051535310  -10.786633232   -4.971329611
   -2.274946404   -2.810898690  121.782167484  -12.676017047   -5.495481011
   -2.166615623   -2.810898690  120.396056382  -13.059588608   -6.070216225
   -2.058284842   -2.810898690  119.019419799  -12.328256300   -6.686053934
   -1.949954061   -2.810898690  117.760406300  -11.001277445   -7.321541176
   -1.841623280   -2.810898690  116.647779738   -9.583728086   -7.946821094
   -1.733292499   -2.810898690  115.670004201   -8.474593417   -8.503698718
   -1.624961717   -2.810898690  114.776591102   -8.067154574   -8.933873528
   -1.516630936   -2.810898690  113.885057946   -8.468114641   -9.180655325
   -1.408300155   -2.810898690  112.889986155   -9.861903217   -9.197224816
   -1.299969374   -2.810898690  111.699362419  -12.239937738   -8.960236603
   -1.191638593   -2.810898690  110.198830260  -15.380186373   -8.464877514
   -1.083307812   -2.810898690  108.324412361  -19.091287686   -7.738728079
   -0.974977030   -2.810898690  106.040658381  -22.939786736   -6.825707807
   -0.866646249   -2.810898690  103.385091170  -26.352979927   -5.777289248
   -0.758315468   -2.810898690  100.383941095  -29.058592973   -4.653357607
   -0.649984687   -2.810898690   97.153516557  -30.478322197   -3.503822315
   -0.541653906   -2.810898690   93.848716146  -30.325525277   -2.364929768
   -0.433323125   -2.810898690   90.658298653  -28.112890425   -1.242676915
   -0.324992343   -2.810898690   87.825244116  -23.748106318   -0.131520921
   -0.216661562   -2.810898690   85.590797355  -17.169579248    1.002580881
   -0.108330781   -2.810898690   84.167802521   -8.663976081    2.189671610
    0.000000000   -2.810898690   83.749867252    1.189321233    3.485633377
    0.108330781   -2.810898690   84.426517033   11.650503576    4.922051041
    0.216661562   -2.810898690   86.220735076   21.631807748    6.511558209
    0.324992343   -2.810898690   89.019482135   30.174221493    8.245145150
    0.433323125   -2.810898690   92.614436637   36.058422165   10.079992218
    0.541653906   -2.810898690   96.661944928   38.577504706   11.962454301
    0.649984687   -2.810898690  100.781277844   37.155961359   13.798966905
    0.758315468   -2.810898690  104.532917068   31.677998578   15.481988439
    0.866646249   -2.810898690  107.497010922   22.616539170   16.897773248
    0.974977030   -2.810898690  109.329513054   10.875804718   17.960403493
    1.083307812   -2.810898690  109.792525089   -2.486303917   18.595300718
    1.191638593   -2.810898690  108.782064233  -15.932754687   18.754955088
    1.299969374   -2.810898690  106.374433008  -28.137140595   18.454347028
    1.408300155   -2.810898690  102.787730852  -37.746478133   17.734769283
    1.516630936   -2.810898690   98.336707356  -43.855010363   16.659138963
    1.624961717   -2.810898690   93.457211196  -45.773094261   15.316667316
    1.733292499   -2.810898690   88.603672641  -43.424911868   13.791082190
    1.841623280   -2.810898690   84.218636222  -37.105402706   12.189969629
    1.949954061   -2.810898690   80.706110528  -27.444343753   10.581748624
    2.058284842   -2.810898690   78.391163352  -15.200278674    9.048503829
    2.166615623   -2.810898690   77.494674054   -1.519002253    7.594947535
    2.274946404   -2.810898690   78.092075021   12.413299940    6.276315578
    2.383277185   -2.810898690   80.161273938   25.434031447    5.075599798
    2.491607967   -2.810898690   83.535656258   36.569069546    3.993137210
    2.599938748   -2.810898690   87.992060062   45.041868464    3.004779929
    2.708269529   -2.810898690   93.184683206   50.348310612    2.101093783
    2.816600310   -2.810898690   98.766907553   52.358217486    1.264995791
    2.924931091   -2.810898690  104.377081546   51.029952203    0.472442395
    3.033261872   -2.810898690  109.696014140   46.732694953   -0.275388624

   -3.141592654   -2.480204727  111.625865261   36.652944665   -3.219359119
   -3.033261872   -2.480204727  115.165426128   28.480474351   -3.522980210
   -2.924931091   -2.480204727  117.780536080   19.625819832   -3.748667523
   -2.816600310   -2.480204727  119.438582184   10.832770777   -3.908218805
   -2.708269529   -2.480204727  120.187701255    2.873405022   -4.035032084
   -2.599938748   -2.480204727  120.131509361   -3.837181754   -4.142556362
   -2.491607967   -2.480204727  119.430765830   -8.909832553   -4.264269858
   -2.383277185   -2.480204727  118.290533640  -12.173389817   -4.416734646
   -2.274946404   -2.480204727  116.890215478  -13.725592232   -4.627769459
   -2.166615623   -2.480204727  115.401432473  -13.814006924   -4.912869289
   -2.058284842   -2.480204727  113.970044102  -12.708325105   -5.263791214
   -1.949954061   -2.480204727  112.688111651  -10.992157206   -5.664740609
   -1.841623280   -2.480204727  111.604719901   -9.079571451   -6.078738262
   -1.733292499   -2.480204727  110.714030994   -7.397202972   -6.453763345
   -1.624961717   -2.480204727  109.972176311   -6.345482106   -6.740516935
   -1.516630936   -2.480204727  109.303179816   -6.072767450   -6.894073259
   -1.408300155   -2.480204727  108.598516619   -6.836665131   -6.878743502
   -1.299969374   -2.480204727  107.770005139   -8.607582654   -6.661787481
   -1.191638593   -2.480204727  106.689386367  -11.324376033   -6.256452995
   -1.083307812   -2.480204727  105.266505544  -14.711026027   -5.679192426
   -0.974977030   -2.480204727  103.480517364  -18.387719020   -4.935667807
   -0.866646249   -2.480204727  101.312680962  -21.885410613   -4.073232548
   -0.758315468   -2.480204727   98.785667021  -24.726180821   -3.133417693
   -0.649984687   -2.480204727   96.027013752  -26.364862582   -2.137314698
   -0.541653906   -2.480204727   93.141274862  -26.488861356   -1.118167335
   -0.433323125   -2.480204727   90.352287281  -24.506552635   -0.050230256
   -0.324992343   -2.480204727   87.897648054  -20.328575262    1.066833956
   -0.216661562   -2.480204727   86.026766648  -13.844394169    2.263916604
   -0.108330781   -2.480204727   84.963774236   -5.390909528    3.564065573
    0.000000000   -2.480204727   84.904291317    4.566767254    4.992977884
    0.108330781   -2.480204727   85.951158254   15.168665700    6.562704013
    0.216661562   -2.480204727   88.136795752   25.320053733    8.266293080
    0.324992343   -2.480204727   91.348015668   34.041039109   10.070860948
    0.433323125   -2.480204727   95.366255706   40.058212607   11.916843693
    0.541653906   -2.480204727   99.850837695   42.599061928   13.724750947
    0.649984687   -2.480204727  104.404189103   41.051942284   15.410296309
    0.758315468   -2.480204727  108.561810115   35.234284866   16.861959175
    0.866646249   -2.480204727  111.885866218   25.612965342   17.987158839
    0.974977030   -2.480204727  113.995849459   13.037989897   18.697028721
    1.083307812   -2.480204727  114.637295443   -1.313632654   18.951930877
    1.191638593   -2.480204727  113.698039997  -15.984518589   18.729575819
    1.299969374   -2.480204727  111.216229915  -29.383667853   18.047724080
    1.408300155   -2.480204727  107.425107885  -40.213987827   16.972099421
    1.516630936   -2.480204727  102.647881517  -47.377458762   15.569527872
    1.624961717   -2.480204727   97.331780553  -50.202999251   13.929024440
    1.733292499   -2.480204727   91.967531855  -48.448640149   12.134459810
    1.841623280   -2.480204727   87.014842014  -42.478949444   10.290377117
    1.949954061   -2.480204727   82.912145387  -32.867025272    8.459183078
    2.058284842   -2.480204727   80.010483614  -20.534938404    6.708531698
    2.166615623   -2.480204727   78.540238251   -6.611000298    5.058760715
    2.274946404   -2.480204727   78.616062671    7.697877548    3.550537667
    2.383277185   -2.480204727   80.189777874   21.066981975    2.196616319
    2.491607967   -2.480204727   83.114047210   32.516440613    0.996609871
    2.599938748   -2.480204727   87.145495835   41.225763697   -0.049227303
    2.708269529   -2.480204727   91.937020234   46.708714873   -0.945173403
    2.816600310   -2.480204727   97.128175453   48.804737690   -1.699257532
    2.924931091   -2.480204727  102.357109107   47.487719517   -2.318994317
    3.033261872   -2.480204727  107.286982810   43.163084874   -2.818814557

   -3.141592654   -2.149510763  109.810332701   35.704207112   -5.698011334
   -3.033261872   -2.149510763  113.271695748   27.924065711   -5.745983144
   -2.924931091   -2.149510763  115.851647254   19.387618777   -5.661891304
   -2.816600310   -2.149510763  117.496018438   10.851472826   -5.472353334
   -2.708269529   -2.149510763  118.254471364    3.057566889   -5.211803799
   -2.599938748   -2.149510763  118.216877286   -3.591621703   -4.904923849
