#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  11
#! SET periodic_psi true
   -3.141592654   -3.141592654 -148.391754203  -66.355475577   -6.945512582
   -2.951193099   -3.141592654 -157.956750235  -32.777256414  -13.837375426
   -2.760793544   -3.141592654 -160.600464184    4.832438653  -20.655605902
   -2.570393989   -3.141592654 -156.398669336   37.820146980  -26.952981509
   -2.379994435   -3.141592654 -146.875848781   60.032537680  -32.422332943
   -2.189594880   -3.141592654 -134.328362926   69.726276568  -36.950147593
   -1.999195325   -3.141592654 -120.969631843   69.223435741  -40.567448328
   -1.808795770   -3.141592654 -108.319538198   63.105555690  -43.327093801
   -1.618396215   -3.141592654  -96.994705565   55.934014881  -45.191744447
   -1.427996661   -3.141592654  -86.878888686   50.704758315  -45.979932114
   -1.237597106   -3.141592654  -77.487429861   48.249587779  -45.391871333
   -1.047197551   -3.141592654  -68.370128123   47.539065995  -43.098929188
   -0.856797996   -3.141592654  -59.381911693   46.379139695  -38.864389621
   -0.666398442   -3.141592654  -50.834447528   42.593171139  -32.635257297
   -0.475998887   -3.141592654  -43.380102555   34.751643753  -24.587182757
   -0.285599332   -3.141592654  -37.825631806   22.860348497  -15.112763760
   -0.095199777   -3.141592654  -34.840595899    8.044830974   -4.765570142
    0.095199777   -3.141592654  -34.797421872   -7.652646388    5.803462336
    0.285599332   -3.141592654  -37.651698626  -22.003833518   15.935850229
    0.475998887   -3.141592654  -42.942762247  -32.927585300   25.038928192
    0.666398442   -3.141592654  -49.846511711  -38.642579030   32.618854016
    0.856797996   -3.141592654  -57.248150490  -38.074304045   38.283885054
    1.047197551   -3.141592654  -63.928698782  -31.134911927   41.715841938
    1.237597106   -3.141592654  -68.803560854  -19.582305586   42.727537755
    1.427996661   -3.141592654  -71.323403809   -7.152427404   41.340062662
    1.618396215   -3.141592654  -71.795953608    1.037649644   37.883927840
    1.808795770   -3.141592654  -71.507743111    0.204100320   32.981671497
    1.999195325   -3.141592654  -72.444829733  -11.913127474   27.387462164
    2.189594880   -3.141592654  -76.665801102  -33.667313781   21.730556941
    2.379994435   -3.141592654  -85.535655678  -59.571347359   16.305699119
    2.570393989   -3.141592654  -99.119240175  -81.844975823   11.023762079
    2.760793544   -3.141592654 -115.983913371  -92.931787481    5.555261321
    2.951193099   -3.141592654 -133.470588527  -87.903530769   -0.407639248

   -3.141592654   -2.570393989 -127.294779082  -82.530663725   16.520789621
   -2.951193099   -2.570393989 -141.988816866  -70.564698741   11.322973583
   -2.760793544   -2.570393989 -153.686659028  -51.204876830    4.765535021
